0.000400066375732	0.000369071960449	[2, 4, 0, -5, 1, -1, -10, -4, 9, -2, -9, 3, 8, 5, -7, 7, 10, -6, 6, -8, -3]
0.00034499168396	0.000342130661011	[3, 1, -5, 10, 8, -1, -8, 4, 9, -2, -6, 5, 7, -7, 0, 2, -10, 6, -3, -9]
0.000331878662109	0.000273942947388	[-9, 4, 2, -3, 8, 1, 10, -4, -2, -8, -1, 3, 9, -7, 5, -5, 6, 7, -10, 0, -6]
0.00035285949707	0.000278949737549	[-1, 5, 9, 0, 4, -6, 6, -8, -10, 1, -2, -9, 10, -3, 7, 3, -5, -7, -4, 8, 2]
0.000353813171387	0.000330924987793	[0, 1, 7, -7, 8, -6, 9, 2, 5, -10, 10, 6, -9, -3, 3, -4, 4, -1, -5, -2, -8]
0.000279903411865	0.000254154205322	[7, -10, -5, 8, 6, 3, -2, -3, 10, -6, 4, 2, 1, 9, -9, -7, 0, -8, -4, 5, -1]
0.000308036804199	0.000287055969238	[-6, -9, -8, 1, -2, 4, 3, 2, -10, -1, -4, 9, 0, 6, 7, 10, -5, -7, 8, -3, 5]
0.000504970550537	0.000478982925415	[4, -8, 6, -9, 2, 3, 1, 9, -6, -10, -7, -3, 5, 10, -4, -1, -2, 8, -5, 7, 0]
0.000537872314453	0.000488996505737	[5, 3, 4, -6, 9, -5, 10, 1, -2, -7, -8, -3, 6, -4, 8, 7, 0, -1, -9, -10, 2]
0.000269889831543	0.000253915786743	[-3, 9, -2, -6, 6, 10, -7, -1, -4, 3, 2, -5, 7, 1, -8, 8, 5, -9, 0, -10, 4]
0.000289916992188	0.000252962112427	[-8, -6, -10, 0, 10, 5, 3, -3, 7, -1, -9, 9, 6, -5, -2, -4, 1, 4, -7, 8, 2]
0.000270843505859	0.000257015228271	[4, -10, -1, 7, 3, 0, 8, -2, -7, -4, 10, 9, 5, 1, -5, 2, -8, -3, -9]
0.000263929367065	0.0002601146698	[-6, -7, 5, 8, 1, -9, 10, -5, 2, -8, 0, -1, -3, -10, -4, -2, 9, 4, 7, 3, 6]
0.000491142272949	0.000468015670776	[5, 0, 2, -5, 1, -8, -2, 9, -4, 10, 3, -6, -7, -9, 8, 6, -10, 7, 4, -3, -1]
0.000316858291626	0.000270843505859	[-10, 0, -8, 8, -3, 6, 7, 9, 5, -5, -2, 2, -9, -6, -7, 4, 3, -1, 1, 10, -4]
0.000384092330933	0.000306129455566	[-3, -5, -7, 1, 9, -10, 4, 2, -9, 5, 3, 6, 0, -1, -2, -6, 10, 8, -4, 7, -8]
0.000453948974609	0.000427007675171	[5, 1, 8, 6, 7, -3, -10, 2, 4, -7, -1, -8, -4, -9, 9, -2, 10, 0, -5, 3, -6]
0.00032901763916	0.000298976898193	[-2, -5, -10, 3, 10, 7, 4, 1, -6, -7, 0, -4, 8, -1, -3, 9, 2, 5, -9, 6, -8]
0.000332832336426	0.000231027603149	[5, 9, 10, -5, 1, -8, -3, 0, -6, 4, 3, -7, 6, 7, 8, -2, 2, -10, -9, -1]
0.000356912612915	0.000259876251221	[-3, 1, -9, 10, 3, -5, 9, 7, -8, 8, 0, 5, -1, 6, -4, -7, 2, -6, -2, -10, 4]
0.000420093536377	0.000360012054443	[1, 2, 6, 5, 8, 10, 3, -5, -2, -4, -3, -7, -6, 0, 9, -8, 7, -1, -10, -9]
0.000436067581177	0.000268936157227	[-10, 3, 6, 8, 10, 5, -2, 0, -3, -7, -5, 7, 9, 4, -8, -1, -9, -4, 2, 1, -6]
0.00033712387085	0.000335931777954	[2, -10, 9, 1, -5, -3, -4, -2, -8, 10, 7, -9, 0, 4, 3, 8, 5, -6, 6, -1, -7]
0.000391006469727	0.000292062759399	[-5, -7, 9, 1, -6, 2, 4, -2, 0, -3, -8, 7, 3, 8, 10, -4, -10, 5, -1, -9]
0.00414085388184	0.000529050827026	[-8, -5, 4, 10, 5, -10, -1, 0, 8, 7, -4, -6, 6, -9, -2, 1, 9, 3, -7, -3, 2]
0.000339031219482	0.000255823135376	[-7, 10, 7, 9, 1, 2, -8, -2, 3, -5, -6, 0, -1, -10, 5, -9, 4, 6, 8, -4, -3]
0.000297069549561	0.000284910202026	[10, 6, 9, -4, 3, -1, -5, -2, 5, -7, -9, 8, -3, 2, -6, -10, 0, 4, 1, -8, 7]
0.000346899032593	0.000310897827148	[4, -8, -2, 6, -6, -10, 8, -9, 2, 3, -3, -7, 5, 10, 1, -4, 0, 9, -5, -1, 7]
0.00039005279541	0.000301837921143	[-8, 9, 4, 6, 10, -1, -7, 1, -6, 8, 7, -5, -4, 0, -10, 5, 2, -3, -2, -9, 3]
0.0002760887146	0.000266075134277	[-2, 2, 4, -5, -3, 5, 10, 0, -9, -10, 3, 9, -1, 7, -4, 8, 1, -8, 6, -7, -6]
0.000277042388916	0.000267028808594	[-2, 2, 4, -5, -3, 5, 10, 0, -9, -10, 3, 9, -1, 7, -4, 8, 1, -8, 6, -7, -6]
0.000501871109009	0.000381946563721	[6, 10, -3, -8, 3, 5, -1, -4, -6, -7, 2, -2, 0, 7, -10, 8, 1, -9, 9, 4, -5]
0.000313997268677	0.000249147415161	[1, -10, 2, 7, -6, -8, -4, 8, -7, -5, -2, 4, 5, -3, 10, 6, 9, 0, -1, -9, 3]
0.00039005279541	0.000359058380127	[-2, 1, -1, 0, 3, -9, -6, 4, 8, -7, -5, 9, 5, 6, 2, -8, 7, -10, -3, 10, -4]
0.000286102294922	0.000283002853394	[-4, -10, 10, 8, -2, -9, -7, -6, 0, -8, -1, 6, 7, 2, 5, -3, 9, 3, -5, 4, 1]
0.00040602684021	0.000370979309082	[-5, 0, -7, 6, -2, 4, -6, -10, 8, 5, 9, -1, 1, -9, -3, 2, -8, 7, -4, 10, 3]
0.000391006469727	0.000254154205322	[3, -9, -8, 6, -2, -4, 0, 5, 1, -3, -6, 8, -10, -5, 7, -7, -1, 4, 10, 9, 2]
0.00032114982605	0.000312089920044	[1, -2, 5, -3, 9, -10, -4, 0, -1, -8, -6, 8, 2, 4, 7, -9, 10, 3, -5, 6, -7]
0.000473976135254	0.000442981719971	[2, -3, -9, -7, -4, 0, 8, -10, 4, 9, -8, -5, 1, 6, 10, -2, 5, -6, 7, -1, 3]
0.000300168991089	0.000277996063232	[2, -5, 5, -7, -2, 8, 4, 0, -1, 10, -4, -9, -6, 7, -8, 1, -3, 6, -10, 3, 9]
0.000317096710205	0.0002601146698	[10, -7, 8, 2, 3, 4, 0, -5, -9, -4, -2, -10, -8, 9, 7, -6, 6, 5, -3, -1, 1]
0.000498056411743	0.000278949737549	[-8, 6, 2, 0, -5, -4, -1, -6, 9, 10, 8, -3, 3, 1, -9, 5, -10, -7, -2, 7, 4]
