0.035542011261	0.0165410041809
0.0243499279022	0.0221920013428
0.0213439464569	0.0217208862305
0.0233051776886	0.0208129882812
0.0223090648651	0.0185420513153
0.0247538089752	0.0139639377594
0.0291240215302	0.0211069583893
0.0259499549866	0.0126760005951
0.0220420360565	0.020751953125
0.0273039340973	0.0174040794373
0.0237369537354	0.0127160549164
0.0219740867615	0.0168960094452
0.0216610431671	0.021329164505
0.0280978679657	0.0188238620758
0.0234310626984	0.0140171051025
0.0273540019989	0.017186164856
0.0242419242859	0.0147500038147
0.0259108543396	0.0192959308624
0.023365020752	0.0131919384003
0.0227739810944	0.0191750526428
0.0279331207275	0.018529176712
0.0214810371399	0.0156860351562
0.0271089076996	0.0229539871216
0.0242278575897	0.015615940094
0.0245630741119	0.0170161724091
0.0269169807434	0.020437002182
0.0234279632568	0.0126981735229
0.0293288230896	0.0189030170441
0.0228581428528	0.0137400627136
0.0278379917145	0.0136051177979
0.027055978775	0.0132489204407
0.0218100547791	0.0129499435425
0.0269069671631	0.0160958766937
0.0275638103485	0.0179898738861
0.0266799926758	0.0131270885468
0.0220131874084	0.0187530517578
0.0282289981842	0.0220758914948
0.0229790210724	0.0126922130585
0.0269739627838	0.0210990905762
0.0325899124146	0.0141260623932
0.0273540019989	0.0183670520782
0.0246338844299	0.0186247825623
0.024729013443	0.0135080814362
0.0223388671875	0.0126068592072
0.0214748382568	0.0123901367188
0.0272099971771	0.01376080513
0.0255329608917	0.0184848308563
0.0275988578796	0.0152540206909
0.0237810611725	0.0138909816742
