0.00245785713196	0.0010449886322	[-3, 69, 80, 43, -44, -78, -55, 93, -99, 15, -97, 54, -96, -32, -54, 61, -11, -62, -86, -66, 10, 50, 63, 92, -15, -95, 4, 36, 51, 28, 39, 31, -98, 11, -16, 9, -28, -21, 74, 12, 99, 32, 13, -57, 56, -71, 1, 58, -77, -63, -6, 14, 91, 77, -89, -29, 81, -46, -42, -37, 97, -17, 76, 5, -14, 98, 73, -45, -40, -31, 49, 40, -5, -69, 24, 0, 23, -18, -85, 84, 87, -2, -80, -26, -53, -65, -49, 7, -60, -4, 60, 94, 26, -47, 19, 34, 75, 53, 3, 64]
0.00194907188416	0.00116014480591	[2, -2, -8, 62, 14, -33, 68, 42, 78, -56, 64, -80, 4, -59, 99, -12, 45, 0, 13, 17, 25, 48, -99, 53, -38, -89, 76, -29, -42, 82, 16, 40, -40, -30, 29, -15, -67, 8, 31, 97, 55, 83, -35, -3, 5, 86, 58, 26, 73, 37, 30, -61, 22, 12, 11, -28, 69, 79, 91, -86, 39, 57, 95, 90, -82, 7, 93, -36, 56, -64, -65, -5, -87, -63, 74, -54, 75, 66, -1, 35, -45, 20, 52, 94, 65, -46, 84, -55, -16, -37, -11, -75, 34, -69, -51, 9, -34, 3, 19, 21]
0.00177407264709	0.000936031341553	[69, 1, -56, -25, 36, 9, 31, -15, -8, -27, -29, 54, -35, 19, 52, -45, -83, 5, -98, 13, 16, 55, -50, -57, -59, -79, -96, 27, 99, 21, 15, 89, 47, 18, -78, -82, 26, -17, -41, 93, -72, -48, 59, 29, -44, -49, -84, -80, 22, -32, 82, -21, 62, -33, -65, -62, -20, -34, 64, 79, 10, -75, 92, 33, 42, 67, -28, 84, -3, -99, -51, -11, 40, -13, 4, -9, 24, -86, 0, -54, -42, 76, 25, 73, 91, -76, 35, 41, -55, 37, 17, 60, -7, -81, -2, -53, 70, -85, -22, -16]
0.00302982330322	0.00135588645935	[-36, 96, -78, -38, 10, -18, 64, -84, -90, 31, 87, -94, -40, 33, -46, -71, -34, -66, 79, 57, -3, 52, 39, 42, -47, -65, 14, -55, 30, 98, 89, 5, 63, -51, 19, 17, -32, 4, -25, 50, 35, 32, -70, -74, -64, -85, -2, -27, 24, 55, -100, -23, -72, 45, 72, 0, -7, -22, -96, 38, 68, 77, -21, 60, 43, 75, 13, 41, -26, -99, -56, 7, 26, 16, -67, 48, -14, 62, -16, -53, -31, -69, -45, -62, 94, 92, 73, -93, 91, 6, -35, 82, -79, 18, 67, -52, -98, -29, -81, 53]
0.00202608108521	0.000926971435547	[89, -33, 90, 22, -11, -86, -14, 11, 69, -80, -6, -75, 43, -81, 30, 44, -19, 50, -60, 83, 4, -96, 62, -85, 40, -77, -32, -61, -46, -21, 61, 57, -58, -27, -83, 18, 42, -89, -20, -36, 19, 2, -88, 78, -26, -93, 93, 55, -94, -49, 80, -47, -22, 34, -15, -76, 41, 39, -98, 79, 23, -42, -87, 1, -63, 60, -90, 73, 28, 32, -69, -4, 77, -38, 52, -48, 38, -44, -73, -23, 63, 56, 15, 0, 5, -91, -56, 53, -72, -74, -18, -67, -100, 99, -82, 21, -5, 26, 46, 35]
0.00173592567444	0.000904083251953	[-6, -35, -9, 27, -30, 31, 39, -52, -60, 91, 54, -63, -51, -12, 57, -79, -48, -8, 56, -77, 77, -19, -80, 81, 87, -59, 32, 49, 80, -38, 96, 65, 63, -95, 46, 37, 97, -89, -25, -91, 29, 8, -84, -69, 82, -62, -72, -45, -88, 70, -27, 94, -29, -23, 9, -61, -70, 6, 61, -13, 50, 73, -40, 28, 55, 67, -46, -65, 51, 71, -99, 74, 1, 83, -39, 59, 85, -82, -81, -31, -100, -18, -71, 78, 95, -87, 86, -90, 12, -98, 93, 43, 72, 17, -17, 34, 40, -68, -64, -54]
0.00297212600708	0.00119614601135	[-39, -49, 39, 27, -23, -50, 97, -48, 32, 4, -96, -82, 52, -94, 41, -47, -81, -64, 24, -13, 35, -40, -87, 74, -67, 26, -97, -42, -68, -8, -24, 93, 30, -27, -21, -61, -85, 6, 87, 1, -99, -59, 44, -51, -14, 65, 36, 29, 85, 46, 99, 94, -60, -19, -31, 69, -62, -66, -77, 34, 19, 13, -16, -93, 90, -20, -73, 83, -35, -38, -58, 7, -45, 70, 15, -65, -75, 60, -76, 0, 2, -92, 48, 54, -91, -86, -56, 61, 78, -80, -90, -36, 96, -25, -29, 89, 21, 80, -46, -37]
0.00184798240662	0.000934839248657	[-86, 12, 11, -29, -22, 61, 14, 10, -39, -33, -78, 2, 24, -13, 82, 19, 15, 80, 29, 92, -87, -92, 64, -1, -71, -67, 35, -60, 51, -99, 49, -56, -57, -34, -6, -10, -35, 48, -23, -19, -94, 66, 38, -65, -76, 53, 45, -16, -51, 20, 37, -12, -8, 77, -7, -62, -80, 76, 34, -91, -11, 22, 71, -25, 17, -18, -15, -95, 3, -20, 98, 59, -2, 69, -21, -37, -88, -28, -43, -97, 43, -72, -30, 57, 30, -73, 65, -77, -14, 90, -85, 33, -40, 39, -49, 70, -59, 73, 78, -27]
0.00173807144165	0.00102686882019	[76, 74, 18, -1, -12, -98, 6, 71, -55, 37, 56, 22, -8, 98, 94, 27, 34, 12, -56, 60, -78, -47, -80, -51, -31, -73, 81, -16, -89, -62, -33, -64, -41, -92, -69, -97, 35, -9, -81, -30, -7, 75, 93, -46, -71, -93, 42, 80, -50, 95, 29, 5, 4, 16, -59, -22, -49, -70, -60, 54, -39, -29, 17, 92, 59, 46, 73, 84, 50, -3, 78, -96, 53, 96, 63, -57, 44, -5, -72, -17, -67, 23, 38, -53, -15, 99, -27, 68, -74, -76, 85, -38, 77, -32, -61, -24, 89, 1, 21, 57]
0.00192499160767	0.00115895271301	[76, 74, 18, -1, -12, -98, 6, 71, -55, 37, 56, 22, -8, 98, 94, 27, 34, 12, -56, 60, -78, -47, -80, -51, -31, -73, 81, -16, -89, -62, -33, -64, -41, -92, -69, -97, 35, -9, -81, -30, -7, 75, 93, -46, -71, -93, 42, 80, -50, 95, 29, 5, 4, 16, -59, -22, -49, -70, -60, 54, -39, -29, 17, 92, 59, 46, 73, 84, 50, -3, 78, -96, 53, 96, 63, -57, 44, -5, -72, -17, -67, 23, 38, -53, -15, 99, -27, 68, -74, -76, 85, -38, 77, -32, -61, -24, 89, 1, 21, 57]
