0.002785206	0.004348993
0.004256964	0.006803989
0.003287077	0.004477978
0.003106833	0.003968954
0.002509117	0.003757
0.003514051	0.004248142
0.002449989	0.003926039
0.003175974	0.006095886
0.004787207	0.005976915
0.003437996	0.004432917
0.002496004	0.005021811
0.002516985	0.00386095
0.003139019	0.007527113
0.002710104	0.0053339
0.003237009	0.004170895
0.003489017	0.004266977
0.003180027	0.005835056
0.002941847	0.006415844
0.003057003	0.005782127
0.002748966	0.004309893
0.002787828	0.003804922
0.002476215	0.004595041
0.002835035	0.003935814
0.002514124	0.003714085
0.005038977	0.007272005
0.004072905	0.00497818
0.003890038	0.004667997
0.002907038	0.004447937
0.00326705	0.005000114
0.002900124	0.004990101
0.002823114	0.004268885
0.002748013	0.004091024
0.002512932	0.005265951
0.004674911	0.007606983
0.003194094	0.004838943
0.002912998	0.004499912
0.004714012	0.004921913
0.003710032	0.004484177
0.002403021	0.007719994
0.002435923	0.004038811
0.003033876	0.003883839
0.002490997	0.003681898
0.002450943	0.00482893
0.003096819	0.005467892
0.002502918	0.006240129
0.002473831	0.003939867
0.002482176	0.003849983
0.002491951	0.003796816
0.00437212	0.005065918
0.005045891	0.00590682
0.00248909	0.004363775
0.002903938	0.004415989
0.00247097	0.004034042
0.002334833	0.004038811
0.002335072	0.003803015
0.003134012	0.005665064
0.002377987	0.003673077
0.00345397	0.004535198
0.002490044	0.005619049
0.002859831	0.0039289
0.003293991	0.004184008
0.00485301	0.005564928
0.00241518	0.004051924
0.005073071	0.006108046
0.002574921	0.003746986
0.005388975	0.005718946
0.002618074	0.004822016
0.004494905	0.006335974
0.003247976	0.00433588
0.002588987	0.003587961
0.003007174	0.005884171
0.002944946	0.004395962
0.002691031	0.003612995
0.003288984	0.004846811
0.002509832	0.004852057
0.002656937	0.003840923
0.002619028	0.006613016
0.002449989	0.005921125
0.003733158	0.004613876
0.004890919	0.006392956
0.003404856	0.0079
0.003219128	0.004132986
0.002405882	0.003610849
0.004376888	0.004495144
0.003321886	0.004869938
0.003351927	0.005470037
0.003216028	0.005758047
0.003228903	0.004970789
0.003232002	0.004195929
0.003756046	0.004180193
0.004290104	0.004939079
0.003116131	0.004873991
0.002430916	0.003854036
0.003348112	0.004936934
0.003104925	0.004465818
0.0025208	0.003865957
0.002974987	0.004618883
0.002473116	0.006149054
0.002609015	0.006042957
0.003562927	0.006665945
0.003597021	0.004397869
0.003051043	0.004669905
0.003103971	0.00386095
0.002396107	0.003749847
0.00364089	0.005275965
0.002800941	0.004348993
0.00432682	0.00532198
0.004658937	0.005554914
0.003838062	0.006937027
0.002493143	0.004667044
0.005072117	0.007486105
0.003249884	0.005270958
0.005120039	0.005996943
0.002521992	0.004996061
0.002959013	0.00377512
0.003067017	0.004462004
0.002485991	0.003803968
0.002737999	0.004396915
0.003269911	0.004719019
0.00424695	0.005809069
0.002686977	0.003954887
0.00342083	0.004772902
0.002404928	0.003760815
0.003474951	0.005865812
0.004325867	0.006676912
0.004580021	0.005068064
0.002967834	0.004202843
0.003940105	0.004833937
0.002784014	0.005266905
0.002829075	0.003848076
0.003283024	0.006211042
0.002608061	0.005109072
0.002636909	0.005669832
0.002854824	0.004266977
0.002467871	0.003700018
0.00258112	0.003885031
0.00376296	0.009274006
0.002501965	0.003921032
0.002673864	0.00385499
0.002454996	0.003721952
0.00257802	0.003658056
0.002737999	0.004456997
0.003825903	0.005109072
0.002521038	0.005417824
0.002880096	0.004261017
0.002511024	0.003835917
0.002509117	0.005268097
0.003293991	0.006989956
0.002450943	0.003866911
0.003484964	0.004360914
0.00246191	0.003967047
0.003728867	0.004631996
0.003225088	0.005416155
0.003244877	0.003737926
0.003280878	0.007290125
0.00318718	0.005996943
0.003391027	0.005591154
0.002485037	0.005846024
0.002526045	0.003996134
0.00476408	0.00613308
0.00415802	0.004652023
0.004165888	0.005269051
0.002440929	0.004072905
0.00256896	0.003919125
0.003159046	0.004128933
0.00248313	0.005086899
0.003201962	0.004899025
0.005027056	0.007484913
0.004493952	0.007042885
0.002543926	0.006817102
0.002815962	0.004360914
0.002471924	0.004566908
0.002692223	0.004457951
0.003237009	0.004317999
0.002444983	0.003786087
0.002923012	0.00537014
0.002887011	0.003883839
0.002754927	0.003982782
0.002425909	0.003602028
0.002839088	0.004044056
0.002460003	0.00384903
0.003548145	0.005806208
0.006091118	0.006136894
0.00248313	0.003715992
0.002815962	0.004095078
0.003213882	0.006587982
0.002482891	0.003546
0.002511024	0.00486207
0.002530098	0.003663063
0.004359007	0.004728079
0.002505064	0.004142046
0.003237009	0.004106045
0.002894163	0.004086018
0.002349138	0.003902912
0.00356102	0.006896019
0.002835035	0.004292965
0.003194094	0.004247904
0.003484964	0.004741907
0.002462864	0.005016804
0.003531933	0.004714966
0.003927946	0.004676819
0.002398014	0.003754139
0.00246501	0.003722906
0.002442837	0.003777981
0.002633095	0.005398035
0.003983974	0.004771948
0.00283885	0.003758192
0.004799128	0.005527973
0.002773046	0.003769159
0.00312686	0.004962921
0.003048182	0.004324913
0.003574848	0.007632971
0.002616882	0.004852057
0.002569914	0.004045963
0.00257206	0.007019997
0.002560854	0.004046917
0.002439022	0.003868818
0.004482985	0.007743835
0.002468109	0.003819942
0.002956867	0.004327059
0.002336979	0.003627062
0.004147053	0.005126953
0.002567768	0.003839016
0.002818108	0.004781961
0.004199982	0.004790068
0.003410101	0.006204128
0.003909111	0.004351854
0.004863977	0.005486965
0.003368139	0.004459143
0.00249505	0.007483006
0.002552032	0.004431009
0.002523899	0.003869057
0.003167868	0.005844831
0.002453089	0.003922939
0.004015923	0.00621295
0.004079103	0.004678965
0.0043571	0.004908085
0.003098011	0.004609108
0.00279212	0.004466057
0.002980947	0.003896952
0.002650976	0.004296064
0.004678965	0.005980968
0.004734039	0.006003857
0.00424099	0.004447937
0.004920006	0.007379055
0.003530979	0.007339001
0.002426147	0.004430056
0.002861977	0.00485611
0.002586842	0.006528854
0.003118038	0.006371021
0.003554821	0.004587889
0.004792929	0.005433083
0.002399921	0.003613234
0.002810001	0.003690004
0.002665043	0.004034996
0.002449989	0.004108191
0.003051043	0.008531809
0.002413988	0.003789902
0.002767086	0.003810167
0.002835989	0.003782034
0.003546	0.004468918
0.004220963	0.007719994
0.002817154	0.004486084
0.002451897	0.003842115
0.002462864	0.004020929
0.002733946	0.003888845
0.0039289	0.003603935
0.004842997	0.004391909
0.004994869	0.004208088
0.006577015	0.004529953
0.004166126	0.004117012
0.005665064	0.005008221
